Category,Carboidratos,Colesterol,Fibra,Calorias,Manganês,Proteína,Selênio,Açúcar,Lipídios,Cálcio,Cobre,Ferro,Magnésio,Fósforo,Potássio,Sódio,Zinco,Vitamina C,Vitamina E,Vitamina K,Vitamina A,Vitamina B
Ensopado,8.296000000000001,16.8,1.3,90.8,0.0864,7.892,5.54,0.2879999992,2.886,18.8,0.0516,1.286,15.8,75.8,135.2,93.2,1.316,0.2,0.22199999999999998,0.9800000000000001,0.0,2.9166
Ensopado de Carne,6.77,16.0,1.5,95.0,0.143,4.94,0.7,0.959999979,5.38,12.0,0.079,0.71,14.0,55.0,174.0,408.0,0.82,4.4,0.12,3.5,0.0,18.077
Ensopado/Sopa,4.8,0.0,0.100000001,41.0,0.08,3.8,0.0,0.0,0.7,7.0,0.03,0.2,5.0,12.0,84.0,72.0,0.1,1.5,0.0,0.0,0.0,0.46
Ensure Fibra com FOS,16.36,0.0,1.100000024,97.0,0.0,3.43,7.0,4.679999828,2.38,136.0,0.185,1.75,38.0,117.0,144.0,78.0,1.48,11.7,2.92,7.8,144.0,41.039
Ensure Plus,19.88,2.0,0.0,141.0,0.516,5.16,7.1,19.87999916,4.52,79.0,0.198,1.79,40.0,79.0,175.0,95.0,1.51,11.9,1.34,7.9,149.0,36.096
Epazote,7.44,0.0,3.799999952,32.0,3.098,0.33,0.9,0.0,0.52,275.0,0.19,1.88,121.0,86.0,633.0,43.0,1.1,3.6,0.0,0.0,0.0,1.346
Epilobio,12.76,0.0,8.30000019,73.5,3.352,3.855,0.45,0.0,1.775,221.0,0.16,2.25,78.0,137.0,372.5,42.0,1.33,50.6,0.0,0.0,0.0,4.566
Eppaw,31.68,0.0,0.0,150.0,1.094,4.6,0.9,0.0,1.8,110.0,0.234,1.15,32.0,165.0,340.0,12.0,1.15,13.0,0.0,0.0,0.0,1.878
Ervilhas,15.196521739130434,0.0,4.730434770217391,84.30434782608695,0.3613913043478261,5.795217391304347,1.1217391304347826,3.5130434969130437,0.3904347826086957,30.82608695652174,0.1472608695652174,1.7373913043478262,32.391304347826086,86.1304347826087,247.17391304347825,111.78260869565217,0.8343478260869565,17.58695652173913,0.1391304347826087,17.54782608695652,0.0,23.35269565217391
Ervilhas de Pombo,20.953333333333333,0.0,5.833333174333333,119.33333333333333,0.492,6.373333333333334,1.3,2.653333346,1.4533333333333334,41.333333333333336,0.11466666666666665,1.58,49.333333333333336,121.0,488.0,83.33333333333333,0.8933333333333332,31.733333333333334,0.3433333333333333,21.2,0.0,44.074
Ervilhas de Pombo (GM Vermelho),36.42666666666667,0.0,9.466666539333334,195.0,0.931,11.74,4.666666666666667,0.0,0.75,72.0,0.5316666666666666,2.483333333333334,91.66666666666667,201.66666666666666,720.0,87.66666666666667,1.5199999999999998,0.0,0.0,0.0,0.0,2.6846666666666668
Ervilhas e Cebolas,9.835,0.0,2.550000012,52.75,0.21525,3.085,0.45,1.8849999905,0.275,17.0,0.08225,1.0725,15.75,44.5,133.25,203.25,0.41,7.7,0.01,6.05,0.0,9.777999999999999
Ervilhas e Cenouras,9.67,0.0,2.9799999714,45.0,0.2706,2.784,1.04,2.3100000383999997,0.37,23.8,0.0894,0.8939999999999999,15.6,50.0,142.0,143.0,0.516,8.12,0.284,10.14,0.0,11.2402
Espaguete,43.511874999999996,0.5625,2.1750000266875,225.3125,0.9209375,9.52875,30.35,0.8706250078125,1.351875,21.0,0.20018750000000002,1.8375000000000001,50.3125,114.375,128.5,69.5625,1.089375,0.0,0.09375,9.637500000000001,0.0,7.8270625
Espaguete com Molho de Carne,15.24,6.0,1.799999952,90.0,0.213,5.05,11.9,2.599999905,1.01,18.0,0.125,1.25,15.0,49.0,144.0,167.0,0.51,5.4,0.5,0.7,0.0,13.833
Espaguete e Almôndegas Chef Boyardee em Molho de Tomate,11.9,7.0,1.399999976,100.0,0.0,4.37,0.0,2.970000029,3.88,11.0,0.0,0.82,0.0,0.0,0.0,360.0,0.0,0.6,0.0,0.0,0.0,0.0
Espalhar de Amendoim,14.23,0.0,7.800000191,650.0,1.979,24.8,9.1,3.339999914,54.89,72.0,0.76,2.84,164.0,350.0,818.0,447.0,3.51,0.0,8.06,0.6,0.0,85.32300000000001
Espalhável Tipo Margarina,2.8576923076923078,0.07692307692307693,0.0,381.6923076923077,0.0,0.4015384615384615,0.07692307692307693,1.36153852,41.214615384615385,12.538461538461538,0.0010769230769230769,0.006153846153846154,1.3846153846153846,13.076923076923077,33.53846153846154,721.6153846153846,0.038461538461538464,0.06923076923076923,9.401538461538461,59.05384615384616,668.0769230769231,6.589923076923077
Especiarias,63.83166666666667,0.0,30.333333095833336,292.0,9.9725,12.603333333333333,3.4166666666666665,1.2516667048333334,7.326666666666667,1322.5,0.7743333333333333,49.81166666666667,268.0,249.16666666666666,1764.0,34.5,5.25,46.449999999999996,5.636666666666667,675.1166666666667,0.0,29.01033333333333
Espelta,48.315,0.0,7.2999999525,232.5,2.037,10.035,7.85,3.410000086,1.6400000000000001,18.5,0.363,3.055,92.5,275.5,265.5,6.5,2.2649999999999997,0.0,0.525,1.8,0.0,5.7005
Espinafre,3.7977777777777777,0.0,2.6111111773333335,25.22222222222222,0.7208888888888888,3.0533333333333332,2.7555555555555555,0.3722222181111111,0.4955555555555555,122.11111111111111,0.15066666666666664,2.3466666666666662,75.55555555555556,46.44444444444444,360.6666666666667,152.11111111111111,0.5433333333333333,10.988888888888889,2.0122222222222224,376.12222222222226,0.0,17.364555555555555
Espinafre Malabar,2.71,0.0,2.099999905,23.0,0.255,2.98,0.9,0.0,0.78,124.0,0.111,1.48,48.0,36.0,256.0,55.0,0.3,5.9,0.0,0.0,0.0,1.243
Espinafre Mostarda,3.1666666666666665,0.0,2.2666666506666666,18.0,0.3156666666666667,1.8666666666666665,0.6666666666666666,0.0,0.2333333333333333,175.33333333333334,0.05833333333333333,1.0333333333333334,8.333333333333334,21.333333333333332,339.6666666666667,95.0,0.13,86.66666666666667,0.0,0.0,0.0,0.8893333333333334
Espinafre Vinho,3.4,0.0,0.0,19.0,0.735,1.8,0.8,0.0,0.3,109.0,0.107,1.2,65.0,52.0,510.0,24.0,0.43,102.0,0.0,0.0,0.0,0.9980000000000001
Espinafre da Nova Zelândia,2.276666666666667,0.0,0.0,12.666666666666666,0.5636666666666666,1.3666666666666665,0.8333333333333334,0.0,0.18000000000000002,51.333333333333336,0.08233333333333333,0.7066666666666667,34.333333333333336,24.0,111.33333333333333,193.33333333333334,0.3333333333333333,20.666666666666668,0.0,0.0,0.0,1.1086666666666667
Esquilo,0.0,0.0,0.0,111.0,0.0,19.3,0.0,0.0,3.8,0.0,0.0,4.7,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estacas Prime Worthington,7.52,1.0,1.399999976,135.0,0.0,10.16,0.0,0.300000012,7.19,15.0,0.0,3.37,0.0,0.0,101.0,480.0,0.62,0.0,0.0,0.0,0.0,12.17
Esturjão,0.0,72.33333333333333,0.0,137.66666666666666,0.028333333333333332,22.679999999999996,16.3,0.0,4.54,15.666666666666666,0.04800000000000001,0.8433333333333334,42.333333333333336,254.33333333333334,342.3333333333333,287.3333333333333,0.5066666666666667,0.0,0.5433333333333333,0.10000000000000002,251.0,93.97
Extrato de Baunilha,8.405000000000001,0.0,0.0,146.5,0.2415,0.04,0.0,7.19999981,0.0,1.5,0.013,0.09,3.0,11.0,49.0,3.5,0.034999999999999996,0.0,0.0,0.0,0.0,0.31100000000000005
Fagus (Fruto de Fágea),33.5,0.0,0.0,576.0,1.341,6.2,0.0,0.0,50.0,1.0,0.67,2.46,0.0,0.0,1017.0,38.0,0.36,15.5,0.0,0.0,0.0,3.1610000000000005
Faisão,0.0,72.8,0.0,165.6,0.013600000000000001,25.048,16.919999999999998,0.0,6.516,14.6,0.0744,1.26,20.6,233.2,262.8,39.6,1.092,5.12,0.054000000000000006,0.9800000000000001,52.6,26.3184
Falafel,31.84,0.0,0.0,333.0,0.691,13.31,1.0,0.0,17.8,54.0,0.258,3.42,82.0,192.0,585.0,294.0,1.5,1.6,0.0,0.0,0.0,1.7730000000000001
Farelo De Arroz,49.69,0.0,21.0,316.0,14.21,13.35,15.6,0.899999976,20.85,57.0,0.728,18.54,781.0,1677.0,1485.0,5.0,6.04,0.0,4.92,1.9,0.0,80.49199999999999
Farelo De Cártamo,48.73,0.0,0.0,342.0,1.998,35.62,0.0,0.0,2.39,77.0,1.733,4.86,350.0,638.0,68.0,3.0,5.01,0.0,0.0,0.0,0.0,8.987
Farelo De Gergelim,26.04,0.0,0.0,567.0,1.427,16.96,0.0,0.0,48.0,153.0,1.457,14.55,346.0,774.0,406.0,39.0,10.23,0.0,0.0,0.0,0.0,18.617
Farelo de Aveia,38.83,0.0,8.9999997625,143.0,3.2969999999999997,10.255,26.450000000000003,0.725000024,3.9450000000000003,34.0,0.23450000000000001,3.145,137.5,426.5,329.0,2.5,1.8199999999999998,0.0,0.505,1.6,0.0,18.281499999999998
Farelo de Milho,85.64,0.0,79.0,224.0,0.14,8.36,16.5,0.0,0.92,42.0,0.248,2.79,64.0,72.0,44.0,7.0,1.56,0.0,0.42,0.3,0.0,21.633
Farelo de Semente de Algodão,38.43,0.0,0.0,367.0,2.26,49.1,0.0,0.0,4.77,504.0,0.001,13.35,760.0,1684.0,1869.0,37.0,12.32,2.5,0.0,0.0,0.0,8.206
Farelo de Soja,38.015,0.0,0.0,338.0,3.8,47.075,3.3,0.0,2.39,244.0,2.0,13.7,306.0,701.0,2490.0,3.0,5.06,0.0,0.0,0.0,0.0,6.074
Farelo de Trigo,64.51,0.0,42.79999924,216.0,11.5,15.55,77.6,0.409999996,4.25,73.0,0.998,10.57,611.0,1013.0,1182.0,2.0,7.27,0.0,1.49,1.9,0.0,92.16199999999999
Farinha De Centeio,75.48666666666666,0.0,17.26666704666667,348.3333333333333,4.72,10.603333333333333,35.7,1.039999962,1.9400000000000002,33.666666666666664,0.429,3.456666666666667,131.0,344.3333333333333,434.3333333333333,2.0,3.1199999999999997,0.0,0.8766666666666666,5.900000000000001,0.0,24.581333333333333
Farinha De Gergelim,32.42333333333333,0.0,0.0,413.6666666666667,1.4293333333333333,40.413333333333334,0.0,0.0,16.913333333333334,152.66666666666666,1.4589999999999999,14.563333333333333,353.6666666666667,791.3333333333334,415.0,40.333333333333336,10.456666666666665,0.0,0.0,0.0,0.0,18.64533333333333
Farinha De Triticale,73.14,0.0,14.60000038,338.0,4.185,13.18,0.0,0.0,1.81,35.0,0.559,2.59,153.0,321.0,466.0,2.0,2.66,0.0,0.9,0.0,0.0,5.9399999999999995
Farinha de Amendoim,32.985,0.0,15.80000019,377.5,4.5655,43.0,7.1,4.1100001335,11.225,135.0,1.9195000000000002,3.42,209.0,634.0,1324.0,90.5,5.545,0.0,0.025,0.0,0.0,77.2015
Farinha de Arroz,78.305,0.0,3.5,364.5,2.6065,6.59,7.55,0.48500001049999997,2.0999999999999996,10.5,0.18,1.165,73.5,217.5,182.5,4.0,1.625,0.0,0.655,0.0,0.0,9.597
Farinha de Aveia,65.7,0.0,6.5,404.0,4.019,14.66,34.0,0.800000012,9.12,55.0,0.437,4.0,144.0,452.0,371.0,19.0,3.2,0.0,0.7,3.2,0.0,32.617
Farinha de Bolota,54.65,0.0,0.0,501.0,1.743,7.49,0.0,0.0,30.17,43.0,0.611,1.21,110.0,103.0,712.0,0.0,0.64,0.0,0.0,0.0,0.0,4.301
Farinha de Milho,77.14666666666666,0.0,5.750000059666667,365.1666666666667,0.414,7.813333333333333,9.333333333333334,0.4266666573333333,3.6266666666666665,50.5,0.18233333333333335,3.638333333333333,89.0,218.83333333333334,282.8333333333333,4.333333333333333,1.6050000000000002,0.0,0.18999999999999997,0.19999999999999998,0.0,15.260166666666665
Farinha de Rosca,70.235,0.5,4.7000000475,389.0,0.9515,13.74,24.95,5.96999979,5.390000000000001,182.5,0.2495,4.875,44.5,171.0,213.5,1245.5,1.44,1.35,0.17,26.3,0.0,16.179000000000002
Farinha de Semente de Algodão,38.32,0.0,1.5,345.5,2.136,45.394999999999996,2.8,0.0,3.805,476.0,1.176,12.620000000000001,718.5,1592.0,1766.5,35.0,11.649999999999999,2.4,0.0,0.0,0.0,7.758
Farinha de Sementes de Girassol,35.83,0.0,5.199999809,326.0,1.975,48.06,58.2,0.0,1.61,114.0,1.713,6.62,346.0,689.0,67.0,3.0,4.95,1.3,0.0,0.0,0.0,18.114
Farinha de Soja,33.585,0.0,11.075000047625,399.5,2.63775,42.31125,19.85,9.862499773,13.8425,223.375,2.8283750000000003,7.00125,335.625,569.625,2280.75,13.25,3.355,0.0,0.6675,19.65,0.0,79.96962500000001
Farinha de Trigo,74.22,0.0,2.676190535142857,364.0952380952381,0.8428571428571429,11.093333333333334,24.242857142857144,0.5719047714761905,1.7685714285714287,54.523809523809526,0.17295238095238097,4.006666666666667,31.333333333333332,146.95238095238096,137.1904761904762,94.66666666666667,1.020952380952381,0.0,0.14095238095238094,0.3476190476190476,0.0,11.370809523809523
Farinha de Trigo-Sarraceno,70.59,0.0,10.0,335.0,2.03,12.62,5.7,2.599999905,3.1,41.0,0.515,4.06,251.0,337.0,577.0,11.0,3.12,0.0,0.32,7.0,0.0,61.778999999999996
Farinhas de Trigo,72.53,0.0,2.400000095,361.0,0.792,11.98,39.7,0.310000002,1.66,15.0,0.182,0.9,25.0,97.0,100.0,2.0,0.85,0.0,0.4,0.3,0.0,11.615000000000002
Fast Food,29.022,28.2,1.8,276.0,0.2996,12.39,26.98,3.3639999867999997,12.258,184.4,0.12179999999999999,1.874,24.2,217.8,171.8,590.4,1.424,0.04,0.942,8.76,59.4,26.557800000000004
Fast Foods,23.383863636363635,52.77272727272727,0.2916666659242424,246.67424242424244,0.20368939393939395,10.384242424242425,14.071969696969697,1.1184090923560606,12.729696969696969,86.33333333333333,0.12493939393939395,1.8140909090909092,22.651515151515152,137.7651515151515,205.75,488.030303030303,1.5306818181818183,1.9318181818181819,0.18916666666666665,1.999242424242424,27.272727272727273,20.081022727272728
Fatias de Almoço,4.44,0.0,0.0,189.0,0.0,17.78,7.4,2.220000029,11.11,41.0,0.908,1.8,23.0,442.0,200.0,711.0,1.6,0.0,3.0,0.0,0.0,125.301
Fatias de Peru Worthington,5.63,1.0,0.0,202.0,0.0,14.5,0.0,1.299999952,13.55,150.0,0.0,4.12,0.0,0.0,59.0,565.0,0.64,0.0,0.0,0.0,0.0,14.62
Favas,13.935,0.0,3.7166666586666666,81.16666666666667,0.32866666666666666,5.978333333333333,1.7,0.606666684,0.4366666666666667,26.0,0.13683333333333333,1.4833333333333334,36.333333333333336,95.0,235.66666666666666,177.83333333333334,0.6933333333333334,12.5,0.006666666666666667,0.9666666666666667,0.0,11.729333333333333
Favas (Feijões Fava),58.29,0.0,25.0,341.0,1.626,26.12,8.2,5.699999809,1.53,103.0,0.824,6.7,192.0,421.0,1062.0,13.0,3.14,1.4,0.05,9.0,0.0,101.062
Feijoa,10.63,0.0,0.0,49.0,0.085,1.24,0.0,0.0,0.78,17.0,0.055,0.08,9.0,20.0,155.0,3.0,0.04,20.3,0.0,0.0,0.0,0.607
Feijão Asa,3.21,0.0,0.0,37.0,0.158,5.31,1.1,0.0,0.66,61.0,0.037,1.09,30.0,25.0,274.0,240.0,0.28,9.8,0.0,0.0,0.0,0.933
Feijão Assado,20.49,0.0,5.5,105.0,0.0,4.8,4.5,7.78000021,0.4,50.0,0.206,0.29,32.0,104.0,296.0,1.0,1.4,3.1,0.15,0.8,0.0,31.77
Feijão Comprido,8.9,0.0,0.0,47.0,0.20233333333333334,2.6199999999999997,1.5,0.0,0.20000000000000004,46.0,0.04733333333333334,0.8099999999999999,42.666666666666664,57.666666666666664,273.3333333333333,82.66666666666667,0.3633333333333333,17.066666666666666,0.0,0.0,0.0,0.8280000000000001
Feijão Lima,25.45764705882353,0.0,7.5294118207647065,136.35294117647058,0.8418235294117647,8.391176470588235,3.105882352941176,2.064705880176471,0.42176470588235293,33.88235294117647,0.2646470588235294,2.7070588235294117,68.6470588235294,139.2941176470588,553.9411764705883,111.3529411764706,0.9847058823529413,6.888235294117647,0.3088235294117647,3.429411764705882,0.0,31.014294117647058
Feijão Refrito,14.086666666666666,0.0,4.833333174333333,84.33333333333333,0.3293333333333333,5.343333333333334,5.933333333333334,0.553333332,0.83,34.0,0.16666666666666666,1.6633333333333333,38.0,112.0,341.3333333333333,439.0,0.68,2.0,0.06,0.7666666666666666,0.0,8.407
Feijão Vaca,18.993571428571432,0.5,3.435714278857143,106.42857142857143,0.5515714285714286,7.750714285714286,2.692857142857143,0.9642857142142857,0.665,50.57142857142857,0.2864285714285714,2.7307142857142854,85.21428571428571,134.28571428571428,421.92857142857144,124.42857142857143,1.3664285714285713,10.521428571428572,0.06785714285714287,0.6,0.0,13.394214285714286
Feijão Vaca (Olhos Pretos),21.878333333333334,0.0,5.466666698333333,113.83333333333333,0.6945,5.875,2.9499999999999997,3.0633333523333337,0.5216666666666666,75.66666666666667,0.1615,1.655,51.666666666666664,86.83333333333333,409.6666666666667,83.33333333333333,1.2483333333333333,2.6833333333333336,0.17333333333333334,16.7,0.0,27.975833333333334
Feijão Vermelho Refrito,15.47,0.0,4.699999809,144.0,0.295,5.0,3.5,0.0,6.93,33.0,0.22,1.95,36.0,91.0,310.0,375.0,0.7,0.0,1.04,0.0,0.0,0.944
Feijão Yambo (Jícama),8.623333333333333,0.0,1.6333333650000001,37.333333333333336,0.057999999999999996,0.7200000000000001,0.6999999999999998,0.599999984,0.09000000000000001,11.333333333333334,0.04666666666666667,0.58,11.333333333333334,16.666666666666668,140.0,83.33333333333333,0.15333333333333332,16.133333333333333,0.15333333333333335,0.09999999999999999,0.0,5.072666666666667
Feijões,23.81641509433962,0.5471698113207547,7.150943398886792,129.5943396226415,0.49825471698113205,8.140754716981132,2.910377358490566,0.8223584936792452,0.745754716981132,58.943396226415096,0.28055660377358493,2.5292452830188674,59.5188679245283,140.23584905660377,469.0377358490566,138.52830188679246,1.1572641509433963,4.272641509433963,0.16094339622641507,4.6198113207547165,0.0,14.150358490566036
Feijões Asa,16.0425,0.0,0.0,160.75,1.324,13.132499999999999,3.425,0.0,5.9225,181.75,0.93525,5.09,74.25,166.5,438.5,73.75,1.6475,7.025,0.0,0.0,0.0,2.3104999999999998
Feijões Compridos,34.696666666666665,0.0,6.199999968,194.33333333333334,0.8546666666666667,13.636666666666665,4.6,0.0,0.7366666666666667,74.0,0.443,4.63,178.0,307.0,595.6666666666666,87.66666666666667,1.8866666666666667,0.8000000000000002,0.0,0.0,0.0,2.615666666666667
Feijões Moth,34.48,0.0,0.0,192.33333333333334,0.9580000000000001,12.853333333333333,4.6,0.0,0.9033333333333333,52.0,0.33866666666666667,5.71,196.33333333333334,263.0,599.6666666666666,95.33333333333333,1.0333333333333332,2.0,0.0,0.0,0.0,2.650666666666667
Feijões Mung,17.89142857142857,0.0,5.257142714571429,96.71428571428571,0.3415714285714286,7.042857142857143,2.2285714285714286,2.915714263857143,0.3542857142857142,33.714285714285715,0.2737142857142857,1.95,52.42857142857143,107.71428571428571,335.42857142857144,75.14285714285714,0.9442857142857143,8.4,0.15,13.257142857142856,0.0,29.16014285714286
Feijões Mungo,31.89,0.0,10.366666476666666,183.66666666666666,0.7836666666666666,13.43,4.3999999999999995,1.3399999933333333,0.9133333333333334,81.33333333333333,0.41966666666666663,3.69,131.0,230.33333333333334,481.6666666666667,96.0,1.67,0.6666666666666666,0.09999999999999999,1.8,0.0,22.531
Feijões de Jacinto,21.625,0.0,0.0,120.66666666666667,0.527,8.03,3.0833333333333335,0.0,0.5983333333333333,57.0,0.36000000000000004,2.7533333333333334,95.16666666666667,126.5,447.5,85.5,2.688333333333333,3.85,0.0,0.0,0.0,1.4296666666666669
Feto de Fiddlehead,5.640000000000001,0.0,0.0,34.0,0.725,4.43,0.0,0.0,0.375,28.0,0.27,1.02,26.5,79.5,249.5,0.5,0.77,22.200000000000003,0.0,0.0,0.0,4.307
Figos,27.617142857142856,0.0,3.300000020428572,106.71428571428571,0.1712857142857143,1.002857142857143,0.21428571428571427,19.452857017142858,0.29000000000000004,53.57142857142857,0.1297142857142857,0.6314285714285715,22.0,21.428571428571427,229.57142857142858,2.7142857142857144,0.1985714285714286,1.6571428571428573,0.13,5.685714285714285,0.0,6.531857142857143
Flan,43.03333333333333,6.333333333333333,0.0,188.0,0.005,1.9800000000000002,10.6,0.0,1.5733333333333333,82.66666666666667,0.011999999999999999,0.06666666666666667,8.0,57.0,158.66666666666666,219.0,0.25,0.4666666666666666,0.0,0.0,26.333333333333332,0.5553333333333333
Flocos de Aipo,63.7,0.0,27.79999924,319.0,0.0,11.3,15.3,35.90000153,2.1,587.0,0.571,7.83,196.0,402.0,4388.0,1435.0,2.77,86.5,5.55,584.2,0.0,128.04
Flor De Sesbania,5.686666666666667,0.0,0.0,23.333333333333332,0.0,1.1866666666666665,0.7666666666666666,0.0,0.04666666666666667,21.0,0.0,0.6533333333333333,12.0,24.0,132.66666666666666,91.0,0.0,49.0,0.0,0.0,0.0,0.42533333333333334
Flores De Abóbora,3.29,0.0,0.449999988,15.0,0.0,1.06,0.7,1.2000000475,0.07500000000000001,38.0,0.05,0.79,24.5,41.5,139.5,5.5,0.05,16.5,0.02,0.0,0.0,7.1085
Foca,0.0,62.5,0.0,237.66666666666666,0.0185,43.169999999999995,15.133333333333333,0.0,7.243333333333332,5.833333333333333,0.12133333333333333,24.849999999999998,18.0,351.6666666666667,261.6666666666667,69.5,1.7833333333333332,0.0,0.14833333333333334,0.0,51.5,42.66716666666667
Folha de Coentro,52.1,0.0,10.39999962,279.0,6.355,21.93,29.3,7.269999981,4.78,1246.0,1.786,42.46,694.0,481.0,4466.0,211.0,4.72,566.7,1.03,1359.5,0.0,111.069
Folhas De Abóbora,3.0366666666666666,0.0,1.800000032,20.333333333333332,0.355,2.8633333333333333,0.9,0.4599999986666667,0.28,41.666666666666664,0.133,2.8733333333333335,38.0,87.33333333333333,437.3333333333333,87.66666666666667,0.20000000000000004,4.333333333333333,0.64,72.0,0.0,8.325000000000001
Folhas de Amaranto,4.08,0.0,0.0,21.666666666666668,0.8690000000000001,2.2266666666666666,0.9,0.0,0.22999999999999998,211.0,0.15933333333333333,2.28,55.0,64.66666666666667,631.0,99.33333333333333,0.8866666666666667,41.833333333333336,0.0,380.0,0.0,1.0010000000000001
Folhas de Batata Doce,7.006666666666667,0.0,1.9333333173333334,34.333333333333336,0.238,2.8800000000000003,0.9,3.613333384,0.3,28.333333333333332,0.034333333333333334,0.7366666666666667,61.0,71.33333333333333,490.6666666666667,90.33333333333333,0.27,4.666666666666667,0.64,72.39999999999999,0.0,15.843333333333334
Folhas de Beterraba,5.083333333333333,0.0,3.166666746,25.333333333333332,0.47300000000000003,2.4466666666666668,0.9,0.5666666826666666,0.17666666666666667,115.0,0.231,2.123333333333333,68.66666666666667,41.0,860.0,314.6666666666667,0.45999999999999996,26.599999999999998,1.7066666666666668,456.0,0.0,15.269333333333334
Folhas de Coentro,3.67,0.0,2.799999952,23.0,0.426,2.13,0.9,0.870000005,0.52,67.0,0.225,1.77,26.0,48.0,521.0,46.0,0.5,27.0,2.5,310.0,0.0,15.062
Folhas de Crisântemo,3.01,0.0,3.0,24.0,0.943,3.36,0.3,0.0,0.56,117.0,0.137,2.3,32.0,54.0,567.0,118.0,0.71,1.4,0.0,0.0,0.0,1.202
Folhas de Dente-de-leão,7.333333333333333,0.0,3.1000000633333333,37.0,0.26733333333333337,2.2333333333333334,0.3666666666666667,0.943333328,0.6333333333333333,155.66666666666666,0.13366666666666668,2.2333333333333334,28.0,50.0,287.0,133.33333333333334,0.3233333333333333,23.666666666666668,2.1599999999999997,562.9,0.0,30.554333333333332
Folhas de Feijão Asa,14.1,0.0,0.0,74.0,1.367,5.85,0.9,0.0,1.1,224.0,0.456,4.0,8.0,63.0,176.0,9.0,1.28,45.0,0.0,0.0,0.0,5.275
Folhas de Ovelha,6.346,0.0,3.9399999620000004,40.4,0.9763999999999999,3.774,0.76,0.248000002,0.528,308.0,0.1814,0.982,81.4,56.2,673.6,69.6,0.47400000000000003,31.78,0.37,267.0,0.0,5.5266
Folhas de Taro,5.359999999999999,0.0,2.850000024,33.0,0.5425,3.8500000000000005,0.9,1.504999995,0.575,96.5,0.20500000000000002,1.7149999999999999,32.5,43.5,554.0,2.5,0.31,43.75,1.01,54.3,0.0,19.155
Folhas de Uva,14.51,0.0,5.5,81.0,1.5725,4.935,0.9,3.1500000955,2.045,326.0,1.128,2.8049999999999997,54.5,62.5,150.5,1431.0,0.535,11.2,1.0,54.3,0.0,12.865
Forma,52.47,4.0,10.5,343.0,0.0,22.35,0.0,22.67000008,8.99,1495.0,0.0,17.95,317.0,566.0,0.0,333.0,13.57,176.2,30.5,0.0,0.0,85.96800000000002
Formulado,24.126666666666665,0.0,5.199999809,629.3333333333334,6.674333333333333,12.706666666666665,0.0,0.0,58.833333333333336,22.666666666666668,0.18000000000000002,2.3333333333333335,58.333333333333336,346.0,299.6666666666667,214.33333333333334,2.94,0.10000000000000002,0.0,0.0,0.0,2.5443333333333333
Framboesas,18.8275,0.0,5.42500001175,77.0,0.48025,0.9625,0.15,12.9449999345,0.3025,21.75,0.08725,0.6,18.25,24.0,133.5,2.25,0.3075,19.45,0.6875,6.525,0.0,10.96075
Frango,1.3668902439024389,112.76829268292683,0.07621951326829268,218.3841463414634,0.04729268292682927,23.734756097560975,26.19390243902439,0.03853658488414634,12.457682926829268,16.152439024390244,0.10004268292682927,1.8776829268292683,21.0,181.03048780487805,213.8658536585366,138.39634146341464,2.069207317073171,1.2890243902439025,0.2426829268292683,1.1481707317073169,279.3048780487805,46.0695487804878
Frango Assado com Ervas e Soja Orgânica,13.6,1.0,2.700000048,167.0,0.0,18.9,0.0,1.399999976,4.1,30.0,0.0,2.6,0.0,0.0,279.0,532.0,1.2,0.0,0.0,0.0,0.0,0.0
Frango Commodidade USDA,0.0,83.0,0.0,162.0,0.019,27.52,24.5,0.0,5.72,12.0,0.061,1.16,22.0,156.0,189.0,271.0,1.94,0.0,0.27,2.0,12.0,81.97800000000001
Frango Enchilado em Molho de Pimenta Verde,18.2,11.0,1.5,110.0,0.0,3.79,0.0,0.730000019,2.45,18.0,0.0,0.31,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0
Frango Frido Worthington,3.36,1.0,1.5,160.0,0.0,13.43,0.0,0.100000001,10.33,34.0,0.0,2.63,0.0,0.0,154.0,401.0,0.7,0.0,0.0,0.0,0.0,7.710000000000001
Frango Frito Loma Linda com Molho,5.2,1.0,2.799999952,181.0,0.0,13.15,0.0,0.560000002,11.91,11.0,0.0,1.64,0.0,124.0,58.0,447.0,0.53,0.0,0.0,0.0,0.0,17.05
